surveyclmsessionid,user_id
6d70f47a-74d0-4e90-818f-645233b7ec10,30806151
5af5fa9d-e395-4dbc-a1cc-493dd43fa70d,68615394
c6e8c9d0-ad0b-4c32-96b6-bb7abd8828fa,31929911
91206c81-aa6d-4345-b98e-7b4f733b7e76,36319473
375b2be0-7445-4b33-9a85-dc1f2aff82eb,22257317
976468bd-c660-4966-8403-83b1ca2d25ec,35043209
dc7bdab2-8809-4c28-9b40-1c9af829fab7,24980497
5c547d1a-3697-4744-ae3c-28f0ca020f4d,65537922
27fb240a-ac63-4b80-ac01-af01b671e71a,20077845
1d114902-c1e9-4127-8df7-4497e223b823,22360415
3b6a936c-4446-4715-b77e-d96e72c8f7b9,475941
d72120c1-0a81-4548-8d56-78cea499dc06,8214087
caff3368-5395-4dfe-9cba-f1784dfde488,145789041
d8c7d121-ed0c-4309-b22f-2c0e5cc29f05,4782465
20d0eecc-d8c9-4ad6-bdae-581ef2543ba9,19784865
5579047d-cec2-474a-88fe-2d61a20f454a,424537385
51a0f99b-64ee-4cdc-92fa-f12c3f2c1df1,20464837
0c9c1ad0-3cee-49a0-931b-08547160d4ba,321452596
27ea1631-07df-4156-8ec7-006fddb3ff64,44701343
66724d0b-2401-4957-b1f5-dcdf6f9e146b,44077555
c447f702-4c9b-484e-896b-6b290101bc47,4280589
61ef9a80-9ef1-4f9c-aa76-f98541380f66,65293262
c3d7b26c-e910-4b90-b4d7-11122b6f2fbb,32591187
6892b258-c5d4-4ff8-8875-cbc122def60b,465124571
a5c9dd40-893f-44e2-b6e1-84a90c13e7b2,33868971
0111ab7c-ffae-45ae-8b58-27f02344e554,32098143
7cf40f9d-203d-4129-a425-053effd338af,15328899
df49fcdb-9263-440e-b434-3cad37c80b90,140045447
665bcba2-d1de-4f19-8192-f67952967803,168201197
4ae46195-4da8-4b36-b523-f6f55a4bd10a,48484637
0a8fcd0c-96ba-4580-a42b-0475349a4890,20411649
4b7af793-cfb1-4492-8328-f8c79ae21320,10094931
1e708cfc-78f5-4be0-ac14-db4171f45568,13269363
bfac09fd-2bde-496e-afc4-80f25f556a07,9550975
5e2c1edd-977b-4921-a72e-3fdaee60796c,418167675
d51c99f9-2828-49dd-86d6-e74ca898fbc6,421142127
1bfa2c1d-6ef7-4ee3-98a7-529f671a0bd2,80080933
dd2e2e4e-2ca2-4cb3-a8ef-e23c969af14e,47043453
b50066de-26b8-4f5c-b341-b09a8c83071e,44797373
22d0edd1-9e83-4f78-9291-5186feb46942,68807208
e4ec6374-ca30-4d0b-bdec-096ba2b3fffd,64631432
9a7b6944-2c58-4291-a29d-9713600e85a1,15158025
ccc62e88-43f6-48b6-a95f-1734ac6ed804,188523961
1b58c1d3-4f87-4acc-b814-4cbd45bb3bc4,35590997
c4148adf-65d6-4f5d-a1fe-2f3e04d1cc8a,318659254
10e11004-e7ef-487c-961d-cc69627b1994,477143620
ad8c44bb-2f57-470f-8f25-5aa5d48d336d,67266570
486c3888-8be6-4ce1-94ad-08368fcc283a,25722671
4df2d6ee-0879-4621-9169-5aa94f65f207,227628267
bee515b2-8114-43d8-8482-1457c64d54c4,14895413
42ad9886-b82e-4301-9f8c-4f1fd47c79e0,63434848
ffaee687-3841-4b90-9569-2a1b74b15b56,465963814
8606009b-94cf-487c-a5fa-8b9cce573d74,18292227
5f854fd2-494d-4a95-bfa9-95054509cd67,40926605
18e70d93-a5ca-4d24-9f7f-0a3ddc640824,29177949
140eb414-4116-47be-a77c-9236d5249edc,441008036
e681d75b-61b4-41ba-b125-856c49ecd340,413158682
33d014aa-5bb4-4af6-a585-0cea13a86ae7,29640821
cdd6fa41-b14f-4df3-a305-2142f4eca1b8,989337
df3f58fb-1bf7-47cb-a975-42345a3851bf,40679529
7517d45c-ff79-4015-80ad-775a19506c13,27007031
8988b474-cc1a-42e9-b75a-0d310b4f0024,8599723
948b5fba-5b6d-4f38-989c-6811d97174d8,63250600
79ccd98d-5be8-4f49-84ad-cface5e07765,5647923
eb30ba7d-4ba5-4777-bd4a-98cffeb6b89d,58996965
40b67b32-6adf-48d1-8df5-2017e62af47c,29048281
60a018be-abfc-4d98-a91e-88e00fa1d590,34910755
9e505f35-6d3a-45dc-b209-1dc8a8faf35d,67746408
5a18b3c4-6e13-41ee-a3c1-4bae9f41340e,6805785
f5babca4-703e-408b-8d5b-2c7a92bf1367,71738090
4fca7310-e4d8-42ba-8482-b923aaf59039,396250476
ab69e5d4-0742-41df-9bca-edd576998c81,80480365
c56dbb22-e441-4bad-83ae-ba90f4beacd3,29765603
9ae0f677-9773-475e-9c30-9ad814b02bc7,78232467
1f4bbe7a-5d69-48db-829e-cfbffe3d7c45,1462107
7e97c450-c829-44f1-8d40-129698c2dca1,24167045
3552c3a0-02c5-4096-bd59-180c5708db3f,12178645
fffbe408-6208-4a72-b49f-55836cb4a2f0,37547921
8bd445f1-dbf7-454f-b593-6b6eb216ebfd,408648318
bf2c3f35-2d92-4641-a8f3-f836a73f87d0,6136967
f0222d21-a57c-40f1-b8d2-f3c41dca058f,430581335
9a7eba0b-2578-4d14-8d27-064719e158cd,250489381
54db336f-e95a-4e7f-8cce-bbecf0ff6de3,435157519
6982bb62-b45e-425d-840a-0a4fc3109d08,47493493
9f9efdca-2b80-4398-aae1-fa5ac2a4947e,81085447
1c18382f-04ee-4132-acae-03c9e6e7079a,30874641
0eae9810-cc9c-4f9d-bfb7-d26ec8d6fb5f,1352115
7d4636b8-0b08-4c17-b40d-40fc27d6d8d4,20381275
ffdbc290-bb9e-4c72-8ac0-212157c4ff8c,42950439
adee62e1-1d35-4050-8f79-c357950fae40,6668191
d4319574-6e0d-4aef-aa1f-3a1047093082,42786569
b04ad177-567c-4803-b55e-2e9f0432aa61,466809178
9c0fe42b-d3c0-4ee6-ade8-584ab98f5e4e,464953674
8164e7ba-aaa3-4973-8605-2c8b94a270fb,464736075
e6650187-6778-49c1-b859-308e7e0d1332,318434556
59af23a0-9ac1-4d7c-b272-857e0a18dfbd,7905383
6acef461-b00f-4c8f-8669-61c23196785f,24958471
228792fa-b2f1-4fab-89fc-4923959162a0,69996722
1958a4a0-7e2f-4d3a-8c01-32010bd27476,474099797
704e721b-b04e-4f00-bbc3-cf142b4363ca,10526525
928fd96c-9577-427e-be25-f5f698b3e593,328737750
bb8acda7-5cbc-43ee-a014-af62e8048d52,14442161
df4bf0d8-3628-4ab4-99ab-105240780b6b,42691351
b4ff987f-690a-4b9d-89f3-46761335324e,366446636
990c77a6-b407-4b82-b60e-c9a1761aef37,36335899
6f8ac12c-a415-404d-a343-837ccf7fc8f6,14587193
d0124501-0eb8-4df0-a0ed-3827025478b7,420813
db3b9744-ca75-4cad-b037-736ba94fd1e0,408870565
65e22aa1-d36f-447d-953d-96e6e1ef2c34,32869509
8e3569e8-0077-4710-b903-2c127be01fbb,1416915
3e552632-b2d8-44e9-878d-54fbc42e54a1,25118375
327fca46-0072-4a63-9418-8f9d7fe079c3,466189197
ddf38cd4-b2c0-4fdc-bb71-bfedaafec62e,77449719
f3385c24-5fee-4fae-a217-bd247e121c60,428154429
14a3fc76-ea36-4efa-93ee-1cbfef8e851d,402715296
0e940db3-81a7-4fe8-bac1-239d6515a5a7,434027805
b10be865-d198-478f-a257-8a18da1e5d97,361875478
9c0181e2-971d-430e-936b-2b348540647d,302883041
4332265d-8aff-4de8-995a-7a482a42123f,467755053
75ceba5d-502b-4b52-b709-792653e2c726,73490366
269e6519-feed-4677-ac25-4262d8a9d25c,6515845
f5a02ffe-aa42-4e2e-a02f-414b3d4401cb,463255483
afae879d-c606-47c5-8f40-e2c925952a73,12784169
0ecb6d23-5aa9-4dc4-8dec-ea5f43790d54,584661
c2b6da61-407d-4a15-9a16-e257191a0163,26130367
cc35d8f6-aa55-46e6-9621-ea2558c0ca20,30580819
1347521c-df99-479c-ba9e-16957824865a,24392689
889daf1f-8f2e-4c21-bca0-976509546161,18939455
d2a19de0-c688-4733-b532-acc10cb97521,426192734
863b6523-0a52-48f9-9d0d-f371cd7d73cb,46263763
be1e191c-c464-43bd-9afd-e61962973f4b,40915155
394c55ae-a265-4850-95d5-b6e030fbb8f8,43944245
d99bdf36-b93a-4a15-a997-44f563c69406,1203223
c8cea47f-9694-4d3b-bdae-3c91014223cc,136180361
cbf990dd-f74b-4561-bd8d-14b9828e8304,280348767
d4575b4f-8e1d-4d66-846a-733fbdd40202,83570529
aa20cece-b6a9-461f-9b49-0333449041fc,32292653
686b17fb-d5e1-4e48-b6bc-36e6b9bd0597,20770315
f6c1520b-30be-4323-a318-344c8bf3646c,473453042
06782fda-e85d-41ff-a5b0-ea839ec01616,828539
4779a34c-b2eb-455d-af98-bedea09320f8,30078151
1e6e017c-d049-42b4-a5ab-53a03980ebb3,477525200
0fb28c43-9a07-4ed6-84a5-e5a307cef954,16772473
e21a4f0d-2647-4e98-bc77-d51343054708,280882856
b372c313-58db-4586-ace6-cf9a6593951a,244225743
736c6053-fbbb-4c19-8e01-b2a24d3faad0,10043781
6ad74f4f-4c5c-42e5-9b51-978560ec1f1b,7959787
5be7e37f-5a42-4a2d-a83d-f08bc41d205a,14910215
2c0ed789-1de3-406a-a9c7-7edc80f8d428,74596952
0c8fca64-268b-4b48-adaf-af452cb8aa25,67647532
e3c2e3aa-32a4-48df-9ab7-272e34d244d5,29964333
3db957a2-b86e-4ae0-bebb-387f89d3779e,34028865
dfb58e35-04e5-4e5b-a77f-df92104a3467,316772868
f4008d37-4edc-424c-9079-77a27094fc50,69102684
4e5733c5-227d-418a-8d7b-0da080adc132,61256682
5f746734-7567-4740-8fc6-d7faabb3827d,76823101
12ca19b2-8968-4138-8ba5-ae15b120cae9,68656108
ead838f3-d47c-4b66-810b-c101d61b8721,174911
c55c664c-c217-4d66-839a-d2ed17887f04,21390469
b8f3a248-9226-49c5-8fe4-a81d758ecf71,54720813
b2ea6eee-e319-4655-a248-e2dd12a6d6ea,57704913
11966443-2f13-42e5-8c1d-3d84e23e0030,72127646
c9d2ee75-1db7-4800-8402-012589b6f50d,35177459
9344d528-e28d-40e5-8458-bcfe8562aeb2,43357313
bb996057-15af-4f81-93f5-7b8969071925,29622175
fc591966-02f4-4a7b-b4d8-3c96929ceadc,294949171
e7896864-7f0e-4d66-9fae-ed3e8c016659,317710925
2b43497b-9614-4017-9300-5367a08809f1,29418955
22c224ea-cd48-4cee-a8d9-1e69c3fa8e4f,271305649
0cc70874-b803-4afb-8163-0f9e122d3127,23754997
60bdc060-c64c-47fb-85cf-73feda9cfc40,82649631
305eda3d-eecd-49e1-b7eb-85ad2f6d7e3e,28516145
72b11468-8ce7-4a4e-afea-6e82ffd6c3a0,18351221
777e1ceb-59cb-43d3-bcb0-86fb5714892b,5955283
b552315a-68ec-446b-8163-f071e558e988,1509981
eb489a68-a3f9-45a7-b45c-9a50efed5d45,25136831
f436d5eb-1213-4187-b553-bff56aa56cd3,26568209
c7c70788-1d4b-45ad-b457-853304b34900,439526251
bf047a50-cfd2-4ed8-a88f-a9133e1021ed,46149137
082e923f-1c6d-4aaa-84f6-327c43605337,452978970
8b6cae0b-4079-4030-b1ac-295dc76a5cae,4761911
4842fc6a-f7b3-4e8e-a28c-d79de8726229,47953021
a62c6de2-5938-4a86-9bfa-66e00950ac5a,10204289
e1de8d91-9fb3-4327-b773-d7777a0a6c4a,477415182
14568973-8b71-4444-b8fe-bdd967dde5da,1423895
05c24fc1-8dbd-412b-b597-d64f3b3abf62,29759115
498c1535-90c4-4db8-8d93-40abc63d7650,234398387
7650069c-d8ae-4a4c-860a-033af7f377b1,47873761
1017f3e8-cd1a-4064-949b-7a0f737aad4a,26393409
5281bbb0-09b8-4b7e-9dce-db92eff9d24e,54709945
c471cd30-ee33-407c-bce4-c5abb3e72edc,48167615
c02e4d8a-0eaf-41db-bac6-a58b32fd80bb,22876345
4e9b3d39-bf46-4e7e-b95d-f132f2a92449,29251053
c2181493-77a6-4076-a62d-eb1511dbc525,423654926
10c75597-96c5-444d-a369-cf5927c01086,210917829
451d67a6-1ead-456b-b29c-32a3520773cd,439552033
94e2b9d7-6b79-46a5-998e-a17368a81ed4,71986964
2c027bba-36f5-4b39-a6b4-1e2df19b8c6a,22699907
5111c4e8-3e9b-4d85-9b96-8c2d7eb4a887,347204739
546168f1-767f-44f2-814b-89e70574a8c5,25951283
a53f59bb-9a84-41b0-81d4-9407e4ef982c,45046037
8d6f419a-c235-45bf-8769-f697a2184cf4,16362039
c599423c-ffe3-430a-8473-5ca651cdfb2e,39574453
010cc8ea-a917-46d3-81de-65d32d14e2f4,185625979
9fbb13cf-abc6-4615-8da4-a70644006f29,62898030
7a2b4821-f481-4334-af91-a70905926192,11818131
023b1a0a-e3d8-413e-a42c-48f32f1267f4,76332165
95a452b1-3dcd-4457-9e00-f31952400f6e,13739017
4a4bb21e-7fe0-41fe-a158-a238e5e57a23,26769865
5e8fac6f-c4e9-43b2-ad56-18ec2c477d3d,47817751
234154f9-2e73-44d1-889c-efcb163937c4,31613385
0719e609-22a4-411f-9265-4c90755a4d25,27212597
ddda081e-8f85-4010-bf78-ff8e9b89fad6,86191
46d7c804-cac1-4b44-bcab-d2040b526823,67378536
c49f608b-54e0-4d29-afd4-917064da7820,31871339
f3160b93-ab53-4d4c-b1e5-8b8f223846dd,25509871
b0708510-e71f-4a57-bcbd-c211455cee9e,40983747
727dd0a0-d609-415d-8ff7-b21e6572a457,13006859
9531b379-ba88-422c-97c2-727d4594b25a,19871375
07c67839-6aae-4956-a2c8-e88b869e7782,4768111
e04b1913-6f00-4240-b41c-3c96933d0dac,46454743
c825d605-647b-46d4-a630-9e2597d196dc,10302657
dbc9855c-807d-4c82-9ecd-dd732718dd5b,36951323
7f0bc85c-1c38-4e1f-8623-a2fdbb257a0f,197082749
29631d86-6152-4d29-b955-86c2c01e86d9,30239217
f01364b3-26f2-4ed1-bef8-80683a43ba84,31701117
037fef5e-5fdc-4c41-8188-c35777fdbde1,65773136
f0c5b52c-cb69-4e7d-b8ae-80eca773c7ae,18985005
128c4631-9dfe-428b-ba82-85cdaa216170,9239413
d647d0c0-66f8-4e64-b968-ed45224bda4f,16209643
021f0612-f1b2-4e9f-bf78-20d1e3fe7c48,44997335
ec8dd332-1501-4669-9765-8040d823ea8f,42538977
afd34d58-ea32-4c37-8156-471a6f2d6c21,24124189
de1da4a4-1c14-4d93-b0e3-5c27d3953338,46613347
18145ef1-5eb4-4cdc-9c43-8d657c3e958a,45041431
3ff88902-050c-4c07-8861-609cde324ca8,10761499
b7bf57f4-a752-43bd-98d6-c151ee513f4b,19772941
dd598f7f-8ff9-404a-ae12-e04dbd2553b7,21535725
a9a80bc2-5bfb-4a42-a63b-7110b2eecb3d,10164667
bb5b6f88-d940-4d54-8797-372a80a04955,366829843
fe8bdcb4-67d1-4bd9-be7d-f01b0d02ed6f,35236875
339c9090-fdee-4b70-8461-8958b2b0b815,38596709
b13112b2-b074-4886-9392-1043f15f6682,474263909
da050d45-916b-4107-86ac-8a46253635dc,13463977
7343b73b-ece6-49c8-aed5-9af6956cedb3,80728761
780d2e4b-8088-478c-b8be-c1b4c4c3574d,477615248
0c85b151-2406-41b0-adda-6a3715b9a3f2,14456277
f409db7f-9777-47de-9a32-ba6e7c7d6e4b,4209065
dc550298-dcf5-43d2-8782-a287de83e1cc,1165105
c106cd81-680d-4ac3-889d-314db51cb258,23648179
5baa28f6-7b2f-4fd8-8e20-d85c30de74a8,57675161
f9443079-1317-4d77-bdaa-d73d5dc40d46,23784255
eb9a3e47-375e-4309-889b-7f668e89a2be,13929877
1c7520a3-aee6-43c3-8007-6b6dedfdab4c,423806558
9a27b97d-cf72-4b06-84e9-7d5b03563ee9,182292639
a8d4fe7e-2db5-473b-aa47-e45c2235b8a1,40825635
42a59e79-b707-461c-b622-6d7feb16ed8f,5440629
498c3b27-8ac6-44ea-a62e-1be7017e5932,71389032
8f519bf9-c6fb-44ab-a52f-e77f4b04133c,23733567
3c5ac980-5653-4849-8f5a-13eae5cc57e8,39579955
62cfcc4c-f0ef-4e3f-8a8d-78ede1ba5a44,42828209
c0a0c9d9-cb47-495c-948f-d061e81d7670,126334619
1a36f6c1-70a2-4b4e-9faf-f0d300acdf21,43109537
b241ea88-6f70-428e-907d-054857b2c4c2,78803267
ef03bdb6-1297-4893-94ea-7a97fadac619,7772483
5c642154-76c0-47ce-8198-d54ca4e841bd,5773657
86040826-58a2-4fcc-9c5b-1068e7d77ffd,9449957
770e432c-3aa7-4758-aa65-c5ae04f4ba42,319145363
a954a17f-ae9c-4613-908c-f1f1218b8c4e,9581497
f157c799-41a0-42ca-b5c0-d29bb135931c,59063835
7f1a2d53-228f-45d4-8e0b-b6035dbb1b87,22375677
034a79d2-1872-416b-86a6-1ef82d1aa6b7,17654301
c694fe78-c7a9-4dd3-aad0-a8ac8551ec61,71466842
8a843375-d302-42b4-93c3-59585fe76651,37705065
cd496964-95f7-4e4f-9257-5f5d5d1704e8,343690273
4ee25536-6b0a-41ed-a534-5086f8027a94,317686520
16670c64-9290-48e6-854f-5aec7f608dde,361015448
13d66030-ea18-4041-bf4f-1d8b522a2016,298443170
0d7113e0-6fcc-49b2-b385-dbf0e89765c0,44964099
cf73b576-8693-426b-ae59-b09ce4272a69,27444875
27e1ac51-6b33-4a62-8d08-4b95ca48b997,21633629
16ee4178-a4fa-479a-b9e5-4926a536c7eb,1757095
aa4b03dc-13a2-4ef3-b380-c0659ec722f6,68562816
22a59e47-686c-483d-a5e2-b15a9a0c3484,35146635
f384cb4a-b5ff-4307-8898-afa2bdfdc86d,17332087
27af6911-e283-4cbd-bbf1-8218cd4a2430,303325914
7d62ee7c-5da8-4dad-8d27-dfd3877b05ac,112833299
72e47229-bd0f-45ca-8c6f-675ac9db7a69,277883104
189f95a0-7dec-44e7-9d0b-d87cc852e43a,9188475
c38c37b5-9440-49e1-b7ec-aa69c0831e01,5300001
6790c355-51e3-4b2a-8a11-ac2bfbe912e3,82475369
a95578a5-9e02-4e3d-bcb7-49b2e24d3832,15063817
5ddd4322-08a5-4d03-b0c8-4127faffd6cb,17517095
58f1bfae-2549-4746-a59c-a1279256a183,28614433
22ea4c47-2e33-4431-9f75-c0b6305e614b,24393231
22b3d936-50c7-4878-91ca-99c17d318d15,49982027
a3806249-ec8d-4203-9956-b318652e77d8,13872505
4ac76239-be81-4870-962c-1bea3508f791,19685545
e9b6b25f-2acc-4862-9e54-977b8fe83950,39863751
1cdd7124-0bb5-4d3e-8bd2-b5492ddd4df5,31044957
810e95d9-3ea4-437a-ab25-179eddc9b9cb,120644
7e88ff82-078f-45e1-9a7c-557e8bd17419,473996477
092c2f25-0fe2-4b45-9a2c-f27301ebd732,4190675
e12c3abd-0db1-4d6a-a24c-5d964c371eec,35078575
2754e85d-6ff8-4b1f-bb31-45ec58c8db26,283888263
4515f331-7ed3-447e-ba98-61bb7a166045,300323569
15a3ec64-4dd6-4b7b-b853-c4a0ea3f9cbd,427381134
9993e4da-febb-4395-9eed-bd79a56e88a6,415405377
d8e8c7db-cce8-4256-a9df-648eca8bc1c1,81315619
673128b0-fe8c-4b78-9157-763a98f14035,309180904
359046d8-52c2-49ac-a2c9-5cb7f30ec6e1,60268219
fdd1aba4-6e24-4aa0-b46f-409d7c1cf733,441632266
e023e8cf-e62a-47f8-9f57-d4702cfef885,67173204
93c29d5b-5db9-4b76-abcb-4d5e29ba9ad7,455277401
6cdea8c5-b12e-4d5f-97bd-2555e3d6e9da,67904584
486257ce-c016-4e7e-aaab-85bdb53dc6ed,46592887
6f419870-1f32-47d1-940a-43e7bda5712f,29918471
5df8eae7-53ca-4a6a-89fa-decd0860d2d2,77779077
8432c5b0-afca-4cd0-a12c-b54d4bf16a3a,36766709
66b4c3bd-eaf4-4070-b980-29dd9c688998,7990809
fad997e4-05ae-4916-afe2-af1da6a928ed,434634132
c8e6fb96-0701-46e2-8307-80041087e700,48626783
5d831567-e600-4883-bf8c-59ec65607039,422316469
caa14598-fa1d-4222-ab07-7da67f99518f,16975501
686414b6-66c3-4fcf-aaf1-f9bdeaf0e335,76041365
91f4ab39-d090-4408-a04c-d4d607f75d2a,59686441
78be215d-d07a-487a-8bbd-f549ccafcbb2,63330334
598eb793-9b50-4f89-8f2f-1ce31b6757d8,13667091
525a627a-dca2-40c1-8917-18ca2e64aaf0,83503835
4ad94357-54a3-4f57-a005-e0da7fe4da61,23130271
ff0153a4-ce2a-4e50-bcf1-da416223fc6b,11231759
c2e0bade-f940-4c66-91a7-0a557314fcc6,5423691
5abe4839-b1fc-4343-9353-a7602dcea04e,30429659
60c72229-3ddf-4c36-95bc-38856432f1f4,25169005
2c2ea9f9-d301-44a0-a7fc-692e2a640b4e,25628517
9009a56d-ba52-4547-bc89-33f2212a4a73,46996945
551b29de-ceaf-486c-96cf-911c2e611abd,38587155
38b21124-e48f-4c65-9726-efad8f830f8b,48102789
4a607ebc-5610-4bc1-9338-5ee1c7fbb6d6,30365661
1aac1858-6bdf-4cf7-9376-f13dba445814,63006322
5e777bfc-f7b8-4b78-956b-7a7f15f812cf,289052712
048f27e9-fcfc-4175-8b62-fb3a01969a4e,428408264
5ef89cf3-1e0c-4cab-a25c-4ebf9553d886,17485943
84e62791-e554-4ae5-8295-c2c44aba3ae8,40680399
0f497304-d15f-4a07-866d-5cdf42322160,38942203
65f0a639-36b8-4d76-b748-d4d88468002c,455285460
8a5c06fa-a6c2-4bcb-b177-1991993dffd6,31864623
88ffc1ba-c9ce-461c-a1d2-9ca9e833f130,24207147
af0c97e8-7cc4-485b-a4e6-9b8879d6f5ff,23725723
5a74a668-19d3-41a7-ad8d-c1fe0589d1a1,35026987
